,Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
548,548,465,Tangrowth,Tangoloss,モジャンボ ,4,0,0,0,Vine Pokémon,1,Grass,,2.0,128.6,3,Chlorophyll,Leaf Guard,Regenerator,535.0,100.0,100.0,125.0,110.0,50.0,50.0,30.0,70.0,187.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
549,549,466,Electivire,Elevoltek,エレキブル ,4,0,0,0,Thunderbolt Pokémon,1,Electric,,1.8,138.6,2,Motor Drive,,Vital Spirit,540.0,75.0,123.0,67.0,95.0,85.0,95.0,30.0,70.0,243.0,Medium Fast,1,Human-Like,,75.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
550,550,467,Magmortar,Magbrant,ブーバーン ,4,0,0,0,Blast Pokémon,1,Fire,,1.6,68.0,2,Flame Body,,Vital Spirit,540.0,75.0,95.0,67.0,125.0,95.0,83.0,30.0,70.0,243.0,Medium Fast,1,Human-Like,,75.0,25.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
551,551,468,Togekiss,Togekiss,トゲキッス ,4,0,0,0,Jubilee Pokémon,2,Fairy,Flying,1.5,38.0,3,Hustle,Serene Grace,Super Luck,545.0,85.0,50.0,95.0,120.0,115.0,80.0,30.0,70.0,245.0,Fast,2,Fairy,Flying,87.5,10.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0
552,552,469,Yanmega,Yanmega,メガヤンマ ,4,0,0,0,Ogre Darner Pokémon,2,Bug,Flying,1.9,51.5,3,Speed Boost,Tinted Lens,Frisk,515.0,86.0,76.0,86.0,116.0,56.0,95.0,30.0,70.0,180.0,Medium Fast,1,Bug,,50.0,20.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
553,553,470,Leafeon,Folipurba,リーフィア ,4,0,0,0,Verdant Pokémon,1,Grass,,1.0,25.5,2,Leaf Guard,,Chlorophyll,525.0,65.0,110.0,130.0,60.0,65.0,95.0,45.0,35.0,184.0,Medium Fast,1,Field,,87.5,35.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
554,554,471,Glaceon,Glaziola,グレイシア ,4,0,0,0,Fresh Snow Pokémon,1,Ice,,0.8,25.9,2,Snow Cloak,,Ice Body,525.0,65.0,60.0,110.0,130.0,95.0,65.0,45.0,35.0,184.0,Medium Fast,1,Field,,87.5,35.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
555,555,472,Gliscor,Skorgro,グライオン ,4,0,0,0,Fang Scorp Pokémon,2,Ground,Flying,2.0,42.5,3,Hyper Cutter,Sand Veil,Poison Heal,510.0,75.0,95.0,125.0,45.0,75.0,95.0,30.0,70.0,179.0,Medium Slow,1,Bug,,50.0,20.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
556,556,473,Mamoswine,Mamutel,マンムー ,4,0,0,0,Twin Tusk Pokémon,2,Ice,Ground,2.5,291.0,3,Oblivious,Snow Cloak,Thick Fat,530.0,110.0,130.0,80.0,70.0,60.0,80.0,50.0,70.0,239.0,Slow,1,Field,,50.0,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
557,557,474,Porygon-Z,Porygon-Z,ポリゴンＺ ,4,0,0,0,Virtual Pokémon,1,Normal,,0.9,34.0,3,Adaptability,Download,Analytic,535.0,85.0,80.0,70.0,135.0,75.0,90.0,30.0,70.0,241.0,Medium Fast,1,Mineral,,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
558,558,475,Gallade,Galagladi,エルレイド ,4,0,0,0,Blade Pokémon,2,Psychic,Fighting,1.6,52.0,2,Steadfast,,Justified,518.0,68.0,125.0,65.0,65.0,115.0,80.0,45.0,35.0,233.0,Slow,2,Amorphous,Human-Like,100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
559,559,475,Mega Gallade,Galagladi,エルレイド ,4,0,0,0,Blade Pokémon,2,Psychic,Fighting,1.6,56.4,1,Inner Focus,,,618.0,68.0,165.0,95.0,65.0,115.0,110.0,45.0,35.0,278.0,Slow,1,Amorphous,,100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
560,560,476,Probopass,Voluminas,ダイノーズ ,4,0,0,0,Compass Pokémon,2,Rock,Steel,1.4,340.0,3,Sturdy,Magnet Pull,Sand Force,525.0,60.0,55.0,145.0,75.0,150.0,40.0,60.0,70.0,184.0,Medium Fast,1,Mineral,,50.0,20.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
561,561,477,Dusknoir,Zwirrfinst,ヨノワール ,4,0,0,0,Gripper Pokémon,1,Ghost,,2.2,106.6,2,Pressure,,Frisk,525.0,45.0,100.0,135.0,65.0,135.0,45.0,45.0,35.0,236.0,Fast,1,Amorphous,,50.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
562,562,478,Froslass,Frosdedje,ユキメノコ ,4,0,0,0,Snow Land Pokémon,2,Ice,Ghost,1.3,26.6,2,Snow Cloak,,Cursed Body,480.0,70.0,80.0,70.0,80.0,70.0,110.0,75.0,70.0,168.0,Medium Fast,2,Fairy,Mineral,0.0,20.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0
563,563,479,Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Ghost,0.3,0.3,1,Levitate,,,440.0,50.0,50.0,77.0,95.0,77.0,91.0,45.0,70.0,154.0,Medium Fast,1,Amorphous,,,20.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
564,564,479,Heat Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Fire,0.3,0.3,1,Levitate,,,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,Medium Fast,1,Amorphous,,,20.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
565,565,479,Wash Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Water,0.3,0.3,1,Levitate,,,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,Medium Fast,1,Amorphous,,,20.0,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0
566,566,479,Frost Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Ice,0.3,0.3,1,Levitate,,,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,Medium Fast,1,Amorphous,,,20.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,0.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
567,567,479,Fan Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Flying,0.3,0.3,1,Levitate,,,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,Medium Fast,1,Amorphous,,,20.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
568,568,479,Mow Rotom,Rotom,ロトム ,4,0,0,0,Plasma Pokémon,2,Electric,Grass,0.3,0.3,1,Levitate,,,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,Medium Fast,1,Amorphous,,,20.0,1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
569,569,480,Uxie,Selfe,ユクシー ,4,1,0,0,Knowledge Pokémon,1,Psychic,,0.3,0.3,1,Levitate,,,580.0,75.0,75.0,130.0,75.0,130.0,95.0,3.0,140.0,261.0,Slow,1,Undiscovered,,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
570,570,481,Mesprit,Vesprit,エムリット ,4,1,0,0,Emotion Pokémon,1,Psychic,,0.3,0.3,1,Levitate,,,580.0,80.0,105.0,105.0,105.0,105.0,80.0,3.0,140.0,261.0,Slow,1,Undiscovered,,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
571,571,482,Azelf,Tobutz,アグノム ,4,1,0,0,Willpower Pokémon,1,Psychic,,0.3,0.3,1,Levitate,,,580.0,75.0,125.0,70.0,125.0,70.0,115.0,3.0,140.0,261.0,Slow,1,Undiscovered,,,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
572,572,483,Dialga,Dialga,ディアルガ ,4,0,1,0,Temporal Pokémon,2,Steel,Dragon,5.4,683.0,2,Pressure,,Telepathy,680.0,100.0,120.0,120.0,150.0,100.0,90.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
573,573,484,Palkia,Palkia,パルキア ,4,0,1,0,Spatial Pokémon,2,Water,Dragon,4.2,336.0,2,Pressure,,Telepathy,680.0,90.0,120.0,100.0,150.0,120.0,100.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
574,574,485,Heatran,Heatran,ヒードラン ,4,1,0,0,Lava Dome Pokémon,2,Fire,Steel,1.7,430.0,2,Flash Fire,,Flame Body,600.0,91.0,90.0,106.0,130.0,106.0,77.0,3.0,100.0,270.0,Slow,1,Undiscovered,,50.0,10.0,0.5,0.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
575,575,486,Regigigas,Regigigas,レジギガス ,4,1,0,0,Colossal Pokémon,1,Normal,,3.7,420.0,1,Slow Start,,,670.0,110.0,160.0,110.0,80.0,110.0,100.0,3.0,0.0,302.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
576,576,487,Giratina Altered Forme,Giratina,ギラティナ ,4,0,1,0,Renegade Pokémon,2,Ghost,Dragon,4.5,750.0,2,Pressure,,Telepathy,680.0,150.0,100.0,120.0,100.0,120.0,90.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
577,577,487,Giratina Origin Forme,Giratina,ギラティナ ,4,0,1,0,Renegade Pokémon,2,Ghost,Dragon,6.9,650.0,1,Levitate,,,680.0,150.0,120.0,100.0,120.0,100.0,90.0,3.0,0.0,306.0,Slow,1,Undiscovered,,,120.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
578,578,488,Cresselia,Cresselia,クレセリア ,4,1,0,0,Lunar Pokémon,1,Psychic,,1.5,85.6,1,Levitate,,,600.0,120.0,70.0,120.0,75.0,130.0,85.0,3.0,100.0,270.0,Slow,1,Undiscovered,,0.0,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
579,579,489,Phione,Phione,フィオネ ,4,0,0,1,Sea Drifter Pokémon,1,Water,,0.4,3.1,1,Hydration,,,480.0,80.0,80.0,80.0,80.0,80.0,80.0,30.0,70.0,216.0,Slow,2,Fairy,Water 1,,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
580,580,490,Manaphy,Manaphy,マナフィ ,4,0,0,1,Seafaring Pokémon,1,Water,,0.3,1.4,1,Hydration,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,70.0,270.0,Slow,2,Fairy,Water 1,,10.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
581,581,491,Darkrai,Darkrai,ダークライ ,4,0,0,1,Pitch-Black Pokémon,1,Dark,,1.5,50.5,1,Bad Dreams,,,600.0,70.0,90.0,90.0,135.0,90.0,125.0,3.0,0.0,270.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
582,582,492,Shaymin Land Forme,Shaymin,シェイミ ,4,0,0,1,Gratitude Pokémon,1,Grass,,0.2,2.1,1,Natural Cure,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,45.0,100.0,270.0,Medium Slow,1,Undiscovered,,,120.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
583,583,492,Shaymin Sky Forme,Shaymin,シェイミ ,4,0,0,1,Gratitude Pokémon,2,Grass,Flying,0.4,5.2,1,Serene Grace,,,600.0,100.0,103.0,75.0,120.0,75.0,127.0,45.0,100.0,270.0,Medium Slow,1,Undiscovered,,,120.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
584,584,493,Arceus,Arceus,アルセウス ,4,0,0,1,Alpha Pokémon,1,Normal,,3.2,320.0,1,Multitype,,,720.0,120.0,120.0,120.0,120.0,120.0,120.0,3.0,0.0,324.0,Slow,1,Undiscovered,,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
585,585,494,Victini,Victini,ビクティニ ,5,0,0,1,Victory Pokémon,2,Psychic,Fire,0.4,4.0,1,Victory Star,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,100.0,270.0,Slow,1,Undiscovered,,,120.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
586,586,495,Snivy,Serpifeu,ツタージャ ,5,0,0,0,Grass Snake Pokémon,1,Grass,,0.6,8.1,2,Overgrow,,Contrary,308.0,45.0,45.0,55.0,45.0,55.0,63.0,45.0,70.0,62.0,Medium Slow,2,Field,Grass,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
587,587,496,Servine,Efoserp,ジャノビー ,5,0,0,0,Grass Snake Pokémon,1,Grass,,0.8,16.0,2,Overgrow,,Contrary,413.0,60.0,60.0,75.0,60.0,75.0,83.0,45.0,70.0,145.0,Medium Slow,2,Field,Grass,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
588,588,497,Serperior,Serpiroyal,ジャローダ ,5,0,0,0,Regal Pokémon,1,Grass,,3.3,63.0,2,Overgrow,,Contrary,528.0,75.0,75.0,95.0,75.0,95.0,113.0,45.0,70.0,238.0,Medium Slow,2,Field,Grass,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
589,589,498,Tepig,Floink,ポカブ ,5,0,0,0,Fire Pig Pokémon,1,Fire,,0.5,9.9,2,Blaze,,Thick Fat,308.0,65.0,63.0,45.0,45.0,45.0,45.0,45.0,70.0,62.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
590,590,499,Pignite,Ferkokel,チャオブー ,5,0,0,0,Fire Pig Pokémon,2,Fire,Fighting,1.0,55.5,2,Blaze,,Thick Fat,418.0,90.0,93.0,55.0,70.0,55.0,55.0,45.0,70.0,146.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
591,591,500,Emboar,Flambirex,エンブオー ,5,0,0,0,Mega Fire Pig Pokémon,2,Fire,Fighting,1.6,150.0,2,Blaze,,Reckless,528.0,110.0,123.0,65.0,100.0,65.0,65.0,45.0,70.0,238.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
592,592,501,Oshawott,Ottaro,ミジュマル ,5,0,0,0,Sea Otter Pokémon,1,Water,,0.5,5.9,2,Torrent,,Shell Armor,308.0,55.0,55.0,45.0,63.0,45.0,45.0,45.0,70.0,62.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
593,593,502,Dewott,Zwottronin,フタチマル ,5,0,0,0,Discipline Pokémon,1,Water,,0.8,24.5,2,Torrent,,Shell Armor,413.0,75.0,75.0,60.0,83.0,60.0,60.0,45.0,70.0,145.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
594,594,503,Samurott,Admurai,ダイケンキ ,5,0,0,0,Formidable Pokémon,1,Water,,1.5,94.6,2,Torrent,,Shell Armor,528.0,95.0,100.0,85.0,108.0,70.0,70.0,45.0,70.0,238.0,Medium Slow,1,Field,,87.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
595,595,504,Patrat,Nagelotz,ミネズミ ,5,0,0,0,Scout Pokémon,1,Normal,,0.5,11.6,3,Run Away,Keen Eye,Analytic,255.0,45.0,55.0,39.0,35.0,39.0,42.0,255.0,70.0,51.0,Medium Fast,1,Field,,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
596,596,505,Watchog,Kukmarda,ミルホッグ ,5,0,0,0,Lookout Pokémon,1,Normal,,1.1,27.0,3,Illuminate,Keen Eye,Analytic,420.0,60.0,85.0,69.0,60.0,69.0,77.0,255.0,70.0,147.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
597,597,506,Lillipup,Yorkleff,ヨーテリー ,5,0,0,0,Puppy Pokémon,1,Normal,,0.4,4.1,3,Vital Spirit,Pickup,Run Away,275.0,45.0,60.0,45.0,25.0,45.0,55.0,255.0,70.0,55.0,Medium Slow,1,Field,,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
598,598,507,Herdier,Terribark,ハーデリア ,5,0,0,0,Loyal Dog Pokémon,1,Normal,,0.9,14.7,3,Intimidate,Sand Rush,Scrappy,370.0,65.0,80.0,65.0,35.0,65.0,60.0,120.0,70.0,130.0,Medium Slow,1,Field,,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
599,599,508,Stoutland,Bissbark,ムーランド ,5,0,0,0,Big-Hearted Pokémon,1,Normal,,1.2,61.0,3,Intimidate,Sand Rush,Scrappy,500.0,85.0,110.0,90.0,45.0,90.0,80.0,45.0,70.0,225.0,Medium Slow,1,Field,,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
600,600,509,Purrloin,Felilou,チョロネコ ,5,0,0,0,Devious Pokémon,1,Dark,,0.4,10.1,3,Limber,Unburden,Prankster,281.0,41.0,50.0,37.0,50.0,37.0,66.0,255.0,70.0,56.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
601,601,510,Liepard,Kleoparda,レパルダス ,5,0,0,0,Cruel Pokémon,1,Dark,,1.1,37.5,3,Limber,Unburden,Prankster,446.0,64.0,88.0,50.0,88.0,50.0,106.0,90.0,70.0,156.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
602,602,511,Pansage,Vegimak,ヤナップ ,5,0,0,0,Grass Monkey Pokémon,1,Grass,,0.6,10.5,2,Gluttony,,Overgrow,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,70.0,63.0,Medium Fast,1,Field,,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
603,603,512,Simisage,Vegichita,ヤナッキー ,5,0,0,0,Thorn Monkey Pokémon,1,Grass,,1.1,30.5,2,Gluttony,,Overgrow,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,70.0,174.0,Medium Fast,1,Field,,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
604,604,513,Pansear,Grillmak,バオップ ,5,0,0,0,High Temp Pokémon,1,Fire,,0.6,11.0,2,Gluttony,,Blaze,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,70.0,63.0,Medium Fast,1,Field,,87.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
605,605,514,Simisear,Grillchita,バオッキー ,5,0,0,0,Ember Pokémon,1,Fire,,1.0,28.0,2,Gluttony,,Blaze,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,70.0,174.0,Medium Fast,1,Field,,87.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
606,606,515,Panpour,Sodamak,ヒヤップ ,5,0,0,0,Spray Pokémon,1,Water,,0.6,13.5,2,Gluttony,,Torrent,316.0,50.0,53.0,48.0,53.0,48.0,64.0,190.0,70.0,63.0,Medium Fast,1,Field,,87.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
607,607,516,Simipour,Sodachita,ヒヤッキー ,5,0,0,0,Geyser Pokémon,1,Water,,1.0,29.0,2,Gluttony,,Torrent,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,70.0,174.0,Medium Fast,1,Field,,87.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
608,608,517,Munna,Somniam,ムンナ ,5,0,0,0,Dream Eater Pokémon,1,Psychic,,0.6,23.3,3,Forewarn,Synchronize,Telepathy,292.0,76.0,25.0,45.0,67.0,55.0,24.0,190.0,70.0,58.0,Fast,1,Field,,50.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
609,609,518,Musharna,Somnivora,ムシャーナ ,5,0,0,0,Drowsing Pokémon,1,Psychic,,1.1,60.5,3,Forewarn,Synchronize,Telepathy,487.0,116.0,55.0,85.0,107.0,95.0,29.0,75.0,70.0,170.0,Fast,1,Field,,50.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
610,610,519,Pidove,Dusselgurr,マメパト ,5,0,0,0,Tiny Pigeon Pokémon,2,Normal,Flying,0.3,2.1,3,Big Pecks,Super Luck,Rivalry,264.0,50.0,55.0,50.0,36.0,30.0,43.0,255.0,70.0,53.0,Medium Slow,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
611,611,520,Tranquill,Navitaub,ハトーボー ,5,0,0,0,Wild Pigeon Pokémon,2,Normal,Flying,0.6,15.0,3,Big Pecks,Super Luck,Rivalry,358.0,62.0,77.0,62.0,50.0,42.0,65.0,120.0,70.0,125.0,Medium Slow,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
612,612,521,Unfezant,Fasasnob,ケンホロウ ,5,0,0,0,Proud Pokémon,2,Normal,Flying,1.2,29.0,3,Big Pecks,Super Luck,Rivalry,488.0,80.0,115.0,80.0,65.0,55.0,93.0,45.0,70.0,220.0,Medium Slow,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
